smiles	node_id	scenario_id	scenario_description	pathway_id	Confidence_level	Redox_type	Acidity_interval	Location_name	BioReactor_type	InoculumSource_source	TypeOfAeration_type	SludgeRetentionTime_type	OriginalSludgeAmount_amount	TotalSuspendedSolids_start	FinalCompoundConcentration_concentration	Addition_type	Temperature_interval	WWTPPurpose_purpose	CompoundSolutionSolvent_proportion	DissolvedOxygenConcentration_concentration_high	LiquidMatrixSource_source	RateConstant_correction	AerationType_type	BiologicalTreatmentTechnology_type	HalfLife_comment	Nutrients_data	OxygenDemand_influent	NitrogenContent_influent	PhosphorusContent_influent	VolatileTotalSuspendedSolids_start	TransformationProductImportance_importance	DissolvedOrganicCarbon_start
CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/d487af9e-e859-43b8-bee4-91e0e5af707b/node/9ae5e824-838f-4de5-aa62-6f72a88284ef	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/ba4cbf8e-0620-4a08-bd24-2c769d411ce6	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/d487af9e-e859-43b8-bee4-91e0e5af707b																		sorption corrected & abiotic degradation corrected										
CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/d487af9e-e859-43b8-bee4-91e0e5af707b/node/9ae5e824-838f-4de5-aa62-6f72a88284ef	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/2f8243ba-1629-4df4-963d-c4987a9987c8	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/d487af9e-e859-43b8-bee4-91e0e5af707b																		sorption corrected & abiotic degradation corrected										
CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/d487af9e-e859-43b8-bee4-91e0e5af707b/node/9ae5e824-838f-4de5-aa62-6f72a88284ef	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/e4064f7f-3757-49de-b566-14c5536c6358	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/d487af9e-e859-43b8-bee4-91e0e5af707b																		sorption corrected & abiotic degradation corrected										
CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/d487af9e-e859-43b8-bee4-91e0e5af707b/node/9ae5e824-838f-4de5-aa62-6f72a88284ef	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/49363908-bff8-46e7-bb61-cf453f4442eb	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/d487af9e-e859-43b8-bee4-91e0e5af707b	1																											
CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/d487af9e-e859-43b8-bee4-91e0e5af707b/node/9ae5e824-838f-4de5-aa62-6f72a88284ef	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/e4bc8b90-eace-4c1f-a58d-3bfcf93a8eff	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/d487af9e-e859-43b8-bee4-91e0e5af707b																		sorption corrected & abiotic degradation corrected										
CNCC(C1=CC=C(C=C1)OC)C2(CCCCC2)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/d487af9e-e859-43b8-bee4-91e0e5af707b/node/7025cd06-bb99-434c-8111-3fbadc29f9ae	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/f3cbcab2-c581-4a4a-853d-7724deaaa107	DOI: 10.1021/es3019012	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/d487af9e-e859-43b8-bee4-91e0e5af707b		aerob	{'end': 8.1, 'start': 8.1}	Switzerland (IND5)	amber glass Schott bottles (loosely capped)	activated sludge from biological aeration basin	shaking	sludge retention time	70.0	9.6	100.0	plating	{'end': 20.0, 'start': 20.0}	industrial WW			none (sludge only)						3000.0	100.0	22.0			
CNCC(C1=CC=C(C=C1)OC)C2(CCCCC2)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/d487af9e-e859-43b8-bee4-91e0e5af707b/node/7025cd06-bb99-434c-8111-3fbadc29f9ae	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/6f3ab9e2-5bfb-4082-92b2-e46bfc6766eb	DOI: 10.1021/es3019012	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/d487af9e-e859-43b8-bee4-91e0e5af707b		aerob	{'end': 7.6, 'start': 7.6}	Switzerland (DOM1)	amber glass Schott bottles (loosely capped)	activated sludge from biological aeration basin	shaking	sludge retention time	70.0	3.0	100.0	plating	{'end': 20.0, 'start': 20.0}	municipal WW			none (sludge only)			nitrification			203.0	18.6	5.0			
CNCC(C1=CC=C(C=C1)OC)C2(CCCCC2)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/d487af9e-e859-43b8-bee4-91e0e5af707b/node/7025cd06-bb99-434c-8111-3fbadc29f9ae	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/0df10744-4f6e-47fd-8ead-24222de91b1f	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/d487af9e-e859-43b8-bee4-91e0e5af707b	1																											
CNCC(C1=CC=C(C=C1)OC)C2(CCCCC2)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/d487af9e-e859-43b8-bee4-91e0e5af707b/node/7025cd06-bb99-434c-8111-3fbadc29f9ae	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/bdb3ab2f-46d6-4a20-941b-fd893d2798c9	DOI: 10.1021/es3019012	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/d487af9e-e859-43b8-bee4-91e0e5af707b		aerob	{'end': 7.3, 'start': 7.3}	Switzerland (IND2)	amber glass Schott bottles (loosely capped)	activated sludge from biological aeration basin	shaking	sludge retention time	70.0	4.7	100.0	plating	{'end': 20.0, 'start': 20.0}	industrial WW			none (sludge only)			nitrification & denitrification			820.0	86.0	6.0			
CNCC(C1=CC=C(C=C1)OC)C2(CCCCC2)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/d487af9e-e859-43b8-bee4-91e0e5af707b/node/7025cd06-bb99-434c-8111-3fbadc29f9ae	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/be2d91cf-9c2f-4df3-8e2f-bb7fb8b6f5ca	DOI: 10.1021/es3019012	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/d487af9e-e859-43b8-bee4-91e0e5af707b		aerob	{'end': 8.1, 'start': 8.1}	Switzerland (DOM4)	amber glass Schott bottles (loosely capped)	activated sludge from biological aeration basin	shaking	sludge retention time	70.0	2.3	100.0	plating	{'end': 20.0, 'start': 20.0}	municipal WW			none (sludge only)						160.0	10.0	3.0			
CNCC(C1=CC=C(C=C1)OC)C2(CCCCC2)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/d487af9e-e859-43b8-bee4-91e0e5af707b/node/7025cd06-bb99-434c-8111-3fbadc29f9ae	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/75bdaff9-0a46-4e1e-90f8-92a40af17e48	DOI: 10.1021/es3019012	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/d487af9e-e859-43b8-bee4-91e0e5af707b		aerob	{'end': 7.5, 'start': 7.5}	Switzerland (DOM3)	amber glass Schott bottles (loosely capped)	activated sludge from biological aeration basin	shaking	sludge retention time	70.0	12.4	100.0	plating	{'end': 20.0, 'start': 20.0}	municipal WW			none (sludge only)			nitrification & denitrification			320.0	24.9	9.0			
CNCC(C1=CC=C(C=C1)OC)C2(CCCCC2)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/d487af9e-e859-43b8-bee4-91e0e5af707b/node/7025cd06-bb99-434c-8111-3fbadc29f9ae	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/1ce53c39-f91e-4dd8-b909-36b1400f6164	DOI: 10.1021/es3019012	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/d487af9e-e859-43b8-bee4-91e0e5af707b		aerob	{'end': 8.1, 'start': 8.1}	Switzerland (DOM5)	amber glass Schott bottles (loosely capped)	activated sludge from biological aeration basin	shaking	sludge retention time	70.0	2.2	100.0	plating	{'end': 20.0, 'start': 20.0}	municipal WW			none (sludge only)			nitrification & denitrification				26.2	5.0			
CNCC(C1=CC=C(C=C1)OC)C2(CCCCC2)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/d487af9e-e859-43b8-bee4-91e0e5af707b/node/7025cd06-bb99-434c-8111-3fbadc29f9ae	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/e482e11f-2d22-406e-93e4-2633e7b99212	DOI: 10.1021/es3019012	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/d487af9e-e859-43b8-bee4-91e0e5af707b		aerob	{'end': 7.6, 'start': 7.6}	Switzerland (DOM2)	amber glass Schott bottles (loosely capped)	activated sludge from biological aeration basin	shaking	sludge retention time	70.0	3.0	100.0	plating	{'end': 20.0, 'start': 20.0}	municipal WW			none (sludge only)						54.0	3.3	2.0			
CNCC(C1=CC=C(C=C1)OC)C2(CCCCC2)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/d487af9e-e859-43b8-bee4-91e0e5af707b/node/7025cd06-bb99-434c-8111-3fbadc29f9ae	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/dc5454bd-50a8-457b-90e1-9d39bb9b052a	DOI: 10.1021/es3019012	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/d487af9e-e859-43b8-bee4-91e0e5af707b		aerob	{'end': 7.0, 'start': 7.0}	Switzerland (IND4)	amber glass Schott bottles (loosely capped)	activated sludge from biological aeration basin	shaking	sludge retention time	70.0	6.0	100.0	plating	{'end': 20.0, 'start': 20.0}	industrial WW			none (sludge only)						650.0	86.2				
CNCC(C1=CC=C(C=C1)OC)C2(CCCCC2)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/d487af9e-e859-43b8-bee4-91e0e5af707b/node/7025cd06-bb99-434c-8111-3fbadc29f9ae	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/408239a6-4e06-4b21-875a-326d967412dd	DOI: 10.1021/es3019012	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/d487af9e-e859-43b8-bee4-91e0e5af707b		aerob	{'end': 6.2, 'start': 6.2}	Switzerland (IND3)	amber glass Schott bottles (loosely capped)	activated sludge from biological aeration basin	shaking	sludge retention time	70.0	6.9	100.0	plating	{'end': 20.0, 'start': 20.0}	industrial WW			none (sludge only)			other			1892.0					
CNCC(C1=CC=C(C=C1)OC)C2(CCCCC2)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/d487af9e-e859-43b8-bee4-91e0e5af707b/node/7025cd06-bb99-434c-8111-3fbadc29f9ae	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/20aab74e-ed9f-484d-b3b2-1d846aa49263	DOI: 10.1021/es3019012	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/d487af9e-e859-43b8-bee4-91e0e5af707b		aerob	{'end': 7.0, 'start': 7.0}	Switzerland (IND1)	amber glass Schott bottles (loosely capped)	activated sludge from biological aeration basin	shaking	sludge retention time	70.0	6.8	100.0	plating	{'end': 20.0, 'start': 20.0}	mixed WW (municipal & industrial)			none (sludge only)			nitrification & denitrification			500.0	23.0	3.0			
CC(C)NCC(COC1=CC=C(C=C1)CC(=O)O)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/7499fe74-7eab-4eee-8264-d36323c80ede/node/b0b2cece-eae6-483f-998a-42288f7e288b	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/f3cbcab2-c581-4a4a-853d-7724deaaa107	DOI: 10.1021/es3019012	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/7499fe74-7eab-4eee-8264-d36323c80ede		aerob	{'end': 8.1, 'start': 8.1}	Switzerland (IND5)	amber glass Schott bottles (loosely capped)	activated sludge from biological aeration basin	shaking	sludge retention time	70.0	9.6	100.0	plating	{'end': 20.0, 'start': 20.0}	industrial WW			none (sludge only)						3000.0	100.0	22.0			
CC(C)NCC(COC1=CC=C(C=C1)CC(=O)O)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/7499fe74-7eab-4eee-8264-d36323c80ede/node/b0b2cece-eae6-483f-998a-42288f7e288b	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/6f3ab9e2-5bfb-4082-92b2-e46bfc6766eb	DOI: 10.1021/es3019012	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/7499fe74-7eab-4eee-8264-d36323c80ede		aerob	{'end': 7.6, 'start': 7.6}	Switzerland (DOM1)	amber glass Schott bottles (loosely capped)	activated sludge from biological aeration basin	shaking	sludge retention time	70.0	3.0	100.0	plating	{'end': 20.0, 'start': 20.0}	municipal WW			none (sludge only)			nitrification			203.0	18.6	5.0			
CC(C)NCC(COC1=CC=C(C=C1)CC(=O)O)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/7499fe74-7eab-4eee-8264-d36323c80ede/node/b0b2cece-eae6-483f-998a-42288f7e288b	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/bdb3ab2f-46d6-4a20-941b-fd893d2798c9	DOI: 10.1021/es3019012	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/7499fe74-7eab-4eee-8264-d36323c80ede		aerob	{'end': 7.3, 'start': 7.3}	Switzerland (IND2)	amber glass Schott bottles (loosely capped)	activated sludge from biological aeration basin	shaking	sludge retention time	70.0	4.7	100.0	plating	{'end': 20.0, 'start': 20.0}	industrial WW			none (sludge only)			nitrification & denitrification			820.0	86.0	6.0			
CC(C)NCC(COC1=CC=C(C=C1)CC(=O)O)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/7499fe74-7eab-4eee-8264-d36323c80ede/node/b0b2cece-eae6-483f-998a-42288f7e288b	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/be2d91cf-9c2f-4df3-8e2f-bb7fb8b6f5ca	DOI: 10.1021/es3019012	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/7499fe74-7eab-4eee-8264-d36323c80ede		aerob	{'end': 8.1, 'start': 8.1}	Switzerland (DOM4)	amber glass Schott bottles (loosely capped)	activated sludge from biological aeration basin	shaking	sludge retention time	70.0	2.3	100.0	plating	{'end': 20.0, 'start': 20.0}	municipal WW			none (sludge only)						160.0	10.0	3.0			
CC(C)NCC(COC1=CC=C(C=C1)CC(=O)O)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/7499fe74-7eab-4eee-8264-d36323c80ede/node/b0b2cece-eae6-483f-998a-42288f7e288b	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/3d17d756-b95e-4e84-aa55-dcd6f13e1a48	DOI: 10.1021/es100970m	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/7499fe74-7eab-4eee-8264-d36323c80ede		aerob	{'end': 6.2, 'start': 6.2}	pilot scale WWTP (membrane Bioreactor) Duebendorf, Switzerland	amber glass bottle		shaking	sludge age	49.95	3.0	100.0	spiking in solvent	{'end': 20.0, 'start': 20.0}	mixed WW (municipal & industrial)		7.9												
CC(C)NCC(COC1=CC=C(C=C1)CC(=O)O)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/7499fe74-7eab-4eee-8264-d36323c80ede/node/b0b2cece-eae6-483f-998a-42288f7e288b	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/ed79280d-e48b-46ad-8161-b4dd06773e45	DOI: 10.1021/es101035b	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/7499fe74-7eab-4eee-8264-d36323c80ede		aerob	{'end': 6.2, 'start': 6.2}	Duebendorf, Switzerland	amber glass		shaking		49.95	3.0	100.0	spiking in solvent	{'end': 20.0, 'start': 20.0}	mixed WW (municipal & industrial)			nanofiltered ps-MBR effluent											
CC(C)NCC(COC1=CC=C(C=C1)CC(=O)O)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/7499fe74-7eab-4eee-8264-d36323c80ede/node/b0b2cece-eae6-483f-998a-42288f7e288b	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/a4545d82-4fd7-4ea1-8d2a-810c06e0ca0b	https://doi.org/10.1016/j.chroma.2008.09.060	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/7499fe74-7eab-4eee-8264-d36323c80ede		aerob	{'end': 6.3, 'start': 5.1}	Rubi (Barcelona), Spain	amber glass bottle	sludge from a lab scale membrane bioreactor	bubbling air	sludge retention time	1000.0	20.0	10000.0																	
CC(C)NCC(COC1=CC=C(C=C1)CC(=O)O)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/7499fe74-7eab-4eee-8264-d36323c80ede/node/b0b2cece-eae6-483f-998a-42288f7e288b	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/75bdaff9-0a46-4e1e-90f8-92a40af17e48	DOI: 10.1021/es3019012	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/7499fe74-7eab-4eee-8264-d36323c80ede		aerob	{'end': 7.5, 'start': 7.5}	Switzerland (DOM3)	amber glass Schott bottles (loosely capped)	activated sludge from biological aeration basin	shaking	sludge retention time	70.0	12.4	100.0	plating	{'end': 20.0, 'start': 20.0}	municipal WW			none (sludge only)			nitrification & denitrification			320.0	24.9	9.0			
CC(C)NCC(COC1=CC=C(C=C1)CC(=O)O)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/7499fe74-7eab-4eee-8264-d36323c80ede/node/b0b2cece-eae6-483f-998a-42288f7e288b	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/f7b029e6-6600-4c3d-a376-5f07c81c5885	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/7499fe74-7eab-4eee-8264-d36323c80ede		aerob	{'end': 6.3, 'start': 5.1}	Rubi (Barcelona), Spain	amber glass bottle	conventional activated sludge from the aeration basin of a WWTP	bubbling air	sludge retention time	1000.0	4.0	50.0																	
CC(C)NCC(COC1=CC=C(C=C1)CC(=O)O)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/7499fe74-7eab-4eee-8264-d36323c80ede/node/b0b2cece-eae6-483f-998a-42288f7e288b	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/1ce53c39-f91e-4dd8-b909-36b1400f6164	DOI: 10.1021/es3019012	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/7499fe74-7eab-4eee-8264-d36323c80ede		aerob	{'end': 8.1, 'start': 8.1}	Switzerland (DOM5)	amber glass Schott bottles (loosely capped)	activated sludge from biological aeration basin	shaking	sludge retention time	70.0	2.2	100.0	plating	{'end': 20.0, 'start': 20.0}	municipal WW			none (sludge only)			nitrification & denitrification				26.2	5.0			
CC(C)NCC(COC1=CC=C(C=C1)CC(=O)O)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/7499fe74-7eab-4eee-8264-d36323c80ede/node/b0b2cece-eae6-483f-998a-42288f7e288b	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/2c790c9d-5d22-4431-ac8d-66aa7e6c492a	https://doi.org/10.1016/j.chroma.2008.09.060	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/7499fe74-7eab-4eee-8264-d36323c80ede		aerob	{'end': 6.3, 'start': 5.1}	Rubi (Barcelona), Spain	amber glass bottle	sludge from a lab scale membrane bioreactor	bubbling air	sludge retention time	1000.0	20.0	50.0																	
CC(C)NCC(COC1=CC=C(C=C1)CC(=O)O)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/7499fe74-7eab-4eee-8264-d36323c80ede/node/b0b2cece-eae6-483f-998a-42288f7e288b	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/e482e11f-2d22-406e-93e4-2633e7b99212	DOI: 10.1021/es3019012	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/7499fe74-7eab-4eee-8264-d36323c80ede		aerob	{'end': 7.6, 'start': 7.6}	Switzerland (DOM2)	amber glass Schott bottles (loosely capped)	activated sludge from biological aeration basin	shaking	sludge retention time	70.0	3.0	100.0	plating	{'end': 20.0, 'start': 20.0}	municipal WW			none (sludge only)						54.0	3.3	2.0			
CC(C)NCC(COC1=CC=C(C=C1)CC(=O)O)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/7499fe74-7eab-4eee-8264-d36323c80ede/node/b0b2cece-eae6-483f-998a-42288f7e288b	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/dc5454bd-50a8-457b-90e1-9d39bb9b052a	DOI: 10.1021/es3019012	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/7499fe74-7eab-4eee-8264-d36323c80ede		aerob	{'end': 7.0, 'start': 7.0}	Switzerland (IND4)	amber glass Schott bottles (loosely capped)	activated sludge from biological aeration basin	shaking	sludge retention time	70.0	6.0	100.0	plating	{'end': 20.0, 'start': 20.0}	industrial WW			none (sludge only)						650.0	86.2				
CC(C)NCC(COC1=CC=C(C=C1)CC(=O)O)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/7499fe74-7eab-4eee-8264-d36323c80ede/node/b0b2cece-eae6-483f-998a-42288f7e288b	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/408239a6-4e06-4b21-875a-326d967412dd	DOI: 10.1021/es3019012	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/7499fe74-7eab-4eee-8264-d36323c80ede		aerob	{'end': 6.2, 'start': 6.2}	Switzerland (IND3)	amber glass Schott bottles (loosely capped)	activated sludge from biological aeration basin	shaking	sludge retention time	70.0	6.9	100.0	plating	{'end': 20.0, 'start': 20.0}	industrial WW			none (sludge only)			other			1892.0					
CC(C)NCC(COC1=CC=C(C=C1)CC(=O)O)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/7499fe74-7eab-4eee-8264-d36323c80ede/node/b0b2cece-eae6-483f-998a-42288f7e288b	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/20aab74e-ed9f-484d-b3b2-1d846aa49263	DOI: 10.1021/es3019012	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/7499fe74-7eab-4eee-8264-d36323c80ede		aerob	{'end': 7.0, 'start': 7.0}	Switzerland (IND1)	amber glass Schott bottles (loosely capped)	activated sludge from biological aeration basin	shaking	sludge retention time	70.0	6.8	100.0	plating	{'end': 20.0, 'start': 20.0}	mixed WW (municipal & industrial)			none (sludge only)			nitrification & denitrification			500.0	23.0	3.0			
CC(C)NCC(COC1=CC=C(C=C1)CC(=O)O)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/7499fe74-7eab-4eee-8264-d36323c80ede/node/b0b2cece-eae6-483f-998a-42288f7e288b	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/8b3cde82-12f8-46d3-b937-307a1da5d8a1	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/7499fe74-7eab-4eee-8264-d36323c80ede		aerob	{'end': 6.3, 'start': 5.1}	Rubi (Barcelona), Spain	amber glass bottle	conventional activated sludge from the aeration basin of a WWTP	bubbling air	sludge retention time	1000.0	4.0	10000.0																	
CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/7499fe74-7eab-4eee-8264-d36323c80ede/node/d19d5936-a9b9-4c52-995f-d75f997966bc	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/9e4880de-01a8-417a-af48-a31bd58637fa	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/7499fe74-7eab-4eee-8264-d36323c80ede																		sorption corrected & abiotic degradation corrected										
CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/7499fe74-7eab-4eee-8264-d36323c80ede/node/d19d5936-a9b9-4c52-995f-d75f997966bc	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/0b694c64-98aa-4d96-9d9f-e0e0d21e09c0	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/7499fe74-7eab-4eee-8264-d36323c80ede																		sorption corrected & abiotic degradation corrected										
